pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_facility
Kepler-357 c,Transit,0,3,16.85837,0.000081,-0.000081,0,0.12,,,0,,,,,,,,,,,,,,0.238,0.14,-0.14,0,,,,,0,1,0,1,19h24m58.34s,291.243104,+44d00m31.4s,44.00872,702.21,14.68,-14.68,0,702.21,14.68,-14.68,0,15.565,,0,Kepler-band,15.522,,0,5036,200,-200,0,,,,,0.83,0.49,-0.49,0,14/05/2014,Kepler
Kepler-357 d,Transit,0,3,49.499875,0.00046,-0.00046,0,0.246,,,0,,,,,,,,,,,,,,0.306,0.182,-0.182,0,,,,,0,1,0,1,19h24m58.34s,291.243104,+44d00m31.4s,44.00872,702.21,14.68,-14.68,0,702.21,14.68,-14.68,0,15.565,,0,Kepler-band,15.522,,0,5036,200,-200,0,,,,,0.83,0.49,-0.49,0,14/05/2014,Kepler
Kepler-358 b,Transit,0,2,34.060467,0.000194,-0.000194,0,0.21,,,0,,,,,,,,,,,,,,0.243,0.121,-0.121,0,,,,,0,1,0,1,19h32m55.25s,293.230225,+48d16m53.0s,48.281376,1136.1,42.47,-42.47,0,1136.1,42.47,-42.47,0,15.375,,0,Kepler-band,15.356,,0,5908,200,-200,0,,,,,0.95,0.48,-0.48,0,14/05/2014,Kepler
Kepler-358 c,Transit,0,2,83.488369,0.00083,-0.00083,0,0.381,,,0,,,,,,,,,,,,,,0.254,0.128,-0.128,0,,,,,1,1,0,1,19h32m55.25s,293.230225,+48d16m53.0s,48.281376,1136.1,42.47,-42.47,0,1136.1,42.47,-42.47,0,15.375,,0,Kepler-band,15.356,,0,5908,200,-200,0,,,,,0.95,0.48,-0.48,0,14/05/2014,Kepler
Kepler-359 b,Transit,0,3,25.563222,0.000202,-0.000202,0,0.178,,,0,,,,,,,,,,,,,,0.315,0.146,-0.146,0,,,,,0,1,0,1,19h33m10.47s,293.293635,+42d11m46.9s,42.196354,1502.22,81.73,-81.73,0,1502.22,81.73,-81.73,0,15.886,,0,Kepler-band,15.881,,0,6248,250,-250,0,,,,,1.09,0.5,-0.5,0,14/05/2014,Kepler
Kepler-359 c,Transit,0,3,57.68802,0.000545,-0.000545,0,0.307,,,0,,,,,,,,,,,,,,0.384,0.178,-0.178,0,,,,,1,1,0,1,19h33m10.47s,293.293635,+42d11m46.9s,42.196354,1502.22,81.73,-81.73,0,1502.22,81.73,-81.73,0,15.886,,0,Kepler-band,15.881,,0,6248,250,-250,0,,,,,1.09,0.5,-0.5,0,14/05/2014,Kepler
Kepler-359 d,Transit,0,3,77.095691,0.001453,-0.001453,0,0.372,,,0,,,,,,,,,,,,,,0.358,0.17,-0.17,0,,,,,0,1,0,1,19h33m10.47s,293.293635,+42d11m46.9s,42.196354,1502.22,81.73,-81.73,0,1502.22,81.73,-81.73,0,15.886,,0,Kepler-band,15.881,,0,6248,250,-250,0,,,,,1.09,0.5,-0.5,0,14/05/2014,Kepler
Kepler-36 b,Transit,0,2,13.86825,0.0005,-0.0005,0,,,,,0,,,0,,,,,0.01205,0.00035,-0.00031,0,Mass,0.134,0.005,-0.004,0,6.26,0.79,-0.64,0,1,1,0,1,19h25m00.05s,291.250191,+49d13m54.6s,49.231827,470,,,0,536.07,6.18,-6.18,0,11.866,,0,Kepler-band,12.077,,0,5979,60,-60,0,1.03,0.02,-0.02,0,1.63,0.04,-0.04,0,07/05/2020,Kepler
Kepler-36 c,Transit,0,2,16.21865,0.0001,-0.0001,0,,,,,0,,,0,89.36,0.45,-0.29,0,0.02243,0.00057,-0.00057,0,Mass,0.328,0.009,-0.008,0,0.787,0.065,-0.062,0,1,1,0,1,19h25m00.05s,291.250191,+49d13m54.6s,49.231827,470,,,0,536.07,6.18,-6.18,0,11.866,,0,Kepler-band,12.077,,0,5979,60,-60,0,1.03,0.02,-0.02,0,1.63,0.04,-0.04,0,07/05/2020,Kepler
Kepler-360 b,Transit,0,2,3.289672,0.000012,-0.000012,0,0.044,,,0,,,,,,,,,,,,,,0.147,0.07,-0.07,0,,,,,0,1,0,1,19h05m08.34s,286.284731,+44d46m53.6s,44.781555,898.61,15.99,-15.99,0,898.61,15.99,-15.99,0,14.866,,0,Kepler-band,14.813,,0,6053,200,-200,0,,,,,1.06,0.5,-0.5,0,14/05/2014,Kepler
Kepler-360 c,Transit,0,2,7.186434,0.000029,-0.000029,0,0.075,,,0,,,,,,,,,,,,,,0.187,0.089,-0.089,0,,,,,0,1,0,1,19h05m08.34s,286.284731,+44d46m53.6s,44.781555,898.61,15.99,-15.99,0,898.61,15.99,-15.99,0,14.866,,0,Kepler-band,14.813,,0,6053,200,-200,0,,,,,1.06,0.5,-0.5,0,14/05/2014,Kepler
Kepler-361 b,Transit,0,2,8.486616,0.000084,-0.000084,0,0.086,,,0,,,,,,,,,,,,,,0.129,0.025,-0.025,0,,,,,0,1,0,1,19h47m12.83s,296.803453,+46d44m28.2s,46.741154,955.76,16.23,-16.23,0,955.76,16.23,-16.23,0,13.573,,0,Kepler-band,13.545,,0,6169,100,-100,0,,,,,1.34,0.26,-0.26,0,14/05/2014,Kepler
Kepler-361 c,Transit,0,2,55.188023,0.000655,-0.000655,0,0.3,,,0,,,,,,,,,,,,,,0.225,0.043,-0.043,0,,,,,0,1,0,1,19h47m12.83s,296.803453,+46d44m28.2s,46.741154,955.76,16.23,-16.23,0,955.76,16.23,-16.23,0,13.573,,0,Kepler-band,13.545,,0,6169,100,-100,0,,,,,1.34,0.26,-0.26,0,14/05/2014,Kepler
Kepler-362 b,Transit,0,2,10.327186,0.000101,-0.000101,0,0.087,,,0,,,,,,,,,,,,,,0.079,0.034,-0.034,0,,,,,0,1,0,1,19h27m05.19s,291.771639,+47d31m47.7s,47.529903,1123.91,56.41,-56.41,0,1123.91,56.41,-56.41,0,14.5,,0,Kepler-band,14.486,,0,5788,200,-200,0,,,,,0.72,0.3,-0.3,0,14/05/2014,Kepler
Kepler-362 c,Transit,0,2,37.866281,0.000298,-0.000298,0,0.207,,,0,,,,,,,,,,,,,,0.129,0.054,-0.054,0,,,,,1,1,0,1,19h27m05.19s,291.771639,+47d31m47.7s,47.529903,1123.91,56.41,-56.41,0,1123.91,56.41,-56.41,0,14.5,,0,Kepler-band,14.486,,0,5788,200,-200,0,,,,,0.72,0.3,-0.3,0,14/05/2014,Kepler
Kepler-363 b,Transit,0,3,3.614568,0.000053,-0.000053,0,0.048,,,0,,,,,,,,,,,,,,0.103,0.017,-0.017,0,,,,,0,1,0,1,18h52m46.10s,283.192081,+41d18m19.4s,41.305393,779.76,7.45,-7.45,0,779.76,7.45,-7.45,0,13.353,,0,Kepler-band,13.316,,0,5593,100,-100,0,,,,,1.49,0.23,-0.23,0,14/05/2014,Kepler
Kepler-363 c,Transit,0,3,7.542427,0.000058,-0.000058,0,0.079,,,0,,,,,,,,,,,,,,0.151,0.024,-0.024,0,,,,,0,1,0,1,18h52m46.10s,283.192081,+41d18m19.4s,41.305393,779.76,7.45,-7.45,0,779.76,7.45,-7.45,0,13.353,,0,Kepler-band,13.316,,0,5593,100,-100,0,,,,,1.49,0.23,-0.23,0,14/05/2014,Kepler
Kepler-363 d,Transit,0,3,11.932125,0.000093,-0.000093,0,0.107,,,0,,,,,,,,,,,,,,0.183,0.036,-0.036,0,,,,,0,1,0,1,18h52m46.10s,283.192081,+41d18m19.4s,41.305393,779.76,7.45,-7.45,0,779.76,7.45,-7.45,0,13.353,,0,Kepler-band,13.316,,0,5593,100,-100,0,,,,,1.49,0.23,-0.23,0,14/05/2014,Kepler
Kepler-364 b,Transit,0,2,25.745718,0.000548,-0.000548,0,0.178,,,0,,,,,,,,,,,,,,0.138,0.033,-0.033,0,,,,,0,1,0,1,18h46m16.78s,281.569933,+47d23m55.3s,47.398697,915.02,10.34,-10.34,0,915.02,10.34,-10.34,0,13.66,,0,Kepler-band,13.613,,0,6108,125,-125,0,,,,,1.28,0.25,-0.25,0,14/05/2014,Kepler
Kepler-364 c,Transit,0,2,59.980627,0.000879,-0.000879,0,0.312,,,0,,,,,,,,,,,,,,0.192,0.037,-0.037,0,,,,,1,1,0,1,18h46m16.78s,281.569933,+47d23m55.3s,47.398697,915.02,10.34,-10.34,0,915.02,10.34,-10.34,0,13.66,,0,Kepler-band,13.613,,0,6108,125,-125,0,,,,,1.28,0.25,-0.25,0,14/05/2014,Kepler
Kepler-365 b,Transit,0,2,10.664903,0.000069,-0.000069,0,0.098,,,0,,,,,,,,,,,,,,0.182,0.087,-0.087,0,,,,,0,1,0,1,19h42m30.38s,295.626598,+49d07m49.6s,49.130436,950,221.11,-93.5,0,,,,,14.651,,0,Kepler-band,,,,6012,200,-200,0,,,,,1.05,0.49,-0.49,0,14/05/2014,Kepler
Kepler-365 c,Transit,0,2,17.784129,0.000215,-0.000215,0,0.137,,,0,,,,,,,,,,,,,,0.146,0.069,-0.069,0,,,,,0,1,0,1,19h42m30.38s,295.626598,+49d07m49.6s,49.130436,950,221.11,-93.5,0,,,,,14.651,,0,Kepler-band,,,,6012,200,-200,0,,,,,1.05,0.49,-0.49,0,14/05/2014,Kepler
Kepler-366 b,Transit,0,2,3.281959,0.000022,-0.000022,0,0.045,,,0,,,,,,,,,,,,,,0.13,0.059,-0.059,0,,,,,0,1,0,1,19h47m24.49s,296.852042,+49d05m04.0s,49.084446,1959.31,109.86,-109.86,0,1959.31,109.86,-109.86,0,14.842,,0,Kepler-band,14.79,,0,6209,200,-200,0,,,,,1.05,0.47,-0.47,0,14/05/2014,Kepler
Kepler-366 c,Transit,0,2,12.51616,0.000095,-0.000095,0,0.11,,,0,,,,,,,,,,,,,,0.16,0.072,-0.072,0,,,,,0,1,0,1,19h47m24.49s,296.852042,+49d05m04.0s,49.084446,1959.31,109.86,-109.86,0,1959.31,109.86,-109.86,0,14.842,,0,Kepler-band,14.79,,0,6209,200,-200,0,,,,,1.05,0.47,-0.47,0,14/05/2014,Kepler
Kepler-367 b,Transit,0,2,37.815724,0.000279,-0.000279,0,0.201,,,0,,,,,,,,,,,,,,0.116,0.014,-0.014,0,,,,,0,1,0,1,19h49m10.18s,297.292418,+49d58m53.9s,49.981632,189.05,0.86,-0.86,0,189.05,0.86,-0.86,0,12.879,,0,Kepler-band,12.848,,0,4710,100,-100,0,,,,,0.69,0.04,-0.04,0,14/05/2014,Kepler
Kepler-367 c,Transit,0,2,53.578637,0.000382,-0.000382,0,0.253,,,0,,,,,,,,,,,,,,0.107,0.014,-0.014,0,,,,,0,1,0,1,19h49m10.18s,297.292418,+49d58m53.9s,49.981632,189.05,0.86,-0.86,0,189.05,0.86,-0.86,0,12.879,,0,Kepler-band,12.848,,0,4710,100,-100,0,,,,,0.69,0.04,-0.04,0,14/05/2014,Kepler
Kepler-368 b,Transit,0,2,26.84768,0.000326,-0.000326,0,0.186,,,0,,,,,,,,,,,,,,0.291,0.081,-0.081,0,,,,,0,1,0,1,19h27m31.21s,291.880046,+45d23m16.6s,45.387936,788.3,14.16,-14.16,0,788.3,14.16,-14.16,0,12.848,,0,Kepler-band,12.838,,0,5502,206,-206,0,,,,,2.02,0.56,-0.56,0,14/05/2014,Kepler
Kepler-368 c,Transit,0,2,72.379334,0.00137,-0.00137,0,0.36,,,0,,,,,,,,,,,,,,0.346,0.096,-0.096,0,,,,,0,1,0,1,19h27m31.21s,291.880046,+45d23m16.6s,45.387936,788.3,14.16,-14.16,0,788.3,14.16,-14.16,0,12.848,,0,Kepler-band,12.838,,0,5502,206,-206,0,,,,,2.02,0.56,-0.56,0,14/05/2014,Kepler
Kepler-369 b,Transit,0,2,2.732756,0.000009,-0.000009,0,0.03,,,0,,,,,,,,,,,,,,0.101,0.005,-0.005,0,,,,,0,1,0,1,19h34m41.82s,293.674235,+47d54m30.5s,47.908467,260.32,39.05,-39.05,0,260.32,39.05,-39.05,0,15.673,,0,Kepler-band,15.668,,0,3591,100,-100,0,,,,,0.47,0.01,-0.01,0,14/05/2014,Kepler
Kepler-369 c,Transit,0,2,14.871572,0.000083,-0.000083,0,0.094,,,0,,,,,,,,,,,,,,0.126,0.005,-0.005,0,,,,,0,1,0,1,19h34m41.82s,293.674235,+47d54m30.5s,47.908467,260.32,39.05,-39.05,0,260.32,39.05,-39.05,0,15.673,,0,Kepler-band,15.668,,0,3591,100,-100,0,,,,,0.47,0.01,-0.01,0,14/05/2014,Kepler
Kepler-37 b,Transit,0,4,13.36731,0.000071,-0.000071,0,,,,0,0,,,0,88.63,0.41,-0.41,0,0.01,0.01,-0.01,0,Mass,0.026,0.003,-0.003,0,,,,0,0,1,0,1,18h56m14.32s,284.05966,+44d31m05.3s,44.518131,64.04,0.12,-0.12,0,64.04,0.12,-0.12,0,9.705,,0,Kepler-band,9.55,,0,5417,75,-75,0,0.87,0.15,-0.15,0,0.79,0.03,-0.03,0,19/11/2020,Kepler
Kepler-37 c,Transit,0,4,21.302,,,0,,,,,,,,,,,,,0.03776,,,1,Mass,0.067,0.003,-0.003,0,,,,,0,1,0,1,18h56m14.32s,284.05966,+44d31m05.3s,44.518131,64.04,0.12,-0.12,0,64.04,0.12,-0.12,0,9.705,,0,Kepler-band,9.55,,0,5417,75,-75,0,0.87,0.15,-0.15,0,0.79,0.03,-0.03,0,27/10/2016,Kepler
Kepler-37 d,Transit,0,4,39.7922,,,0,,,,,,,,,,,,,0.03839,,,1,Mass,0.173,0.005,-0.005,0,,,,,1,1,0,1,18h56m14.32s,284.05966,+44d31m05.3s,44.518131,64.04,0.12,-0.12,0,64.04,0.12,-0.12,0,9.705,,0,Kepler-band,9.55,,0,5417,75,-75,0,0.87,0.15,-0.15,0,0.79,0.03,-0.03,0,27/10/2016,Kepler
Kepler-37 e,Transit Timing Variations,0,4,51.196,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,18h56m14.32s,284.05966,+44d31m05.3s,44.518131,64.04,0.12,-0.12,0,64.04,0.12,-0.12,0,9.705,,0,Kepler-band,9.55,,0,5417,75,-75,0,0.87,0.15,-0.15,0,0.79,0.03,-0.03,0,28/05/2014,Kepler
Kepler-370 b,Transit,0,2,4.57953,0.000041,-0.000041,0,0.054,,,0,,,,,,,,,,,,,,0.142,0.07,-0.07,0,,,,,0,1,0,1,19h28m41.07s,292.171121,+40d54m58.7s,40.916306,1207.64,37.52,-37.52,0,1207.64,37.52,-37.52,0,15.198,,0,Kepler-band,15.16,,0,5852,200,-200,0,,,,,0.9,0.42,-0.42,0,14/05/2014,Kepler
Kepler-370 c,Transit,0,2,19.02293,0.000177,-0.000177,0,0.14,,,0,,,,,,,,,,,,,,0.17,0.079,-0.079,0,,,,,0,1,0,1,19h28m41.07s,292.171121,+40d54m58.7s,40.916306,1207.64,37.52,-37.52,0,1207.64,37.52,-37.52,0,15.198,,0,Kepler-band,15.16,,0,5852,200,-200,0,,,,,0.9,0.42,-0.42,0,14/05/2014,Kepler
Kepler-371 b,Transit,0,2,34.763278,0.000351,-0.000351,0,0.2,,,0,,,,,,,,,,,,,,0.169,0.046,-0.046,0,,,,,0,1,0,1,19h29m18.35s,292.326464,+38d39m27.3s,38.657588,832.54,12.92,-12.92,0,832.54,12.92,-12.92,0,13.865,,0,Kepler-band,13.798,,0,5666,146,-146,0,,,,,0.99,0.25,-0.25,0,14/05/2014,Kepler
Kepler-371 c,Transit,0,2,67.968015,0.00107,-0.00107,0,0.313,,,0,,,,,,,,,,,,,,0.159,0.04,-0.04,0,,,,,0,1,0,1,19h29m18.35s,292.326464,+38d39m27.3s,38.657588,832.54,12.92,-12.92,0,832.54,12.92,-12.92,0,13.865,,0,Kepler-band,13.798,,0,5666,146,-146,0,,,,,0.99,0.25,-0.25,0,14/05/2014,Kepler
Kepler-372 b,Transit,0,3,6.849692,0.000134,-0.000134,0,0.075,,,0,,,,,,,,,,,,,,0.121,0.053,-0.053,0,,,,,0,1,0,1,19h25m01.49s,291.256195,+49d15m32.2s,49.258953,1561.17,53.49,-53.49,0,1561.17,53.49,-53.49,0,14.881,,0,Kepler-band,14.834,,0,6509,200,-200,0,,,,,1.14,0.49,-0.49,0,14/05/2014,Kepler
Kepler-372 c,Transit,0,3,20.053763,0.00019,-0.00019,0,0.154,,,0,,,,,,,,,,,,,,0.186,0.08,-0.08,0,,,,,0,1,0,1,19h25m01.49s,291.256195,+49d15m32.2s,49.258953,1561.17,53.49,-53.49,0,1561.17,53.49,-53.49,0,14.881,,0,Kepler-band,14.834,,0,6509,200,-200,0,,,,,1.14,0.49,-0.49,0,14/05/2014,Kepler
Kepler-372 d,Transit,0,3,30.092568,0.00068,-0.00068,0,0.201,,,0,,,,,,,,,,,,,,0.151,0.065,-0.065,0,,,,,0,1,0,1,19h25m01.49s,291.256195,+49d15m32.2s,49.258953,1561.17,53.49,-53.49,0,1561.17,53.49,-53.49,0,14.881,,0,Kepler-band,14.834,,0,6509,200,-200,0,,,,,1.14,0.49,-0.49,0,14/05/2014,Kepler
Kepler-373 b,Transit,0,2,5.535309,0.000029,-0.000029,0,0.06,,,0,,,,,,,,,,,,,,0.121,0.06,-0.06,0,,,,,0,1,0,1,19h17m33.12s,289.387993,+50d35m49.4s,50.59705,1125.74,23.8,-23.8,0,1125.74,23.8,-23.8,0,14.514,,0,Kepler-band,14.486,,0,5787,200,-200,0,,,,,0.84,0.42,-0.42,0,14/05/2014,Kepler
Kepler-373 c,Transit,0,2,16.725948,0.000227,-0.000227,0,0.126,,,0,,,,,,,,,,,,,,0.111,0.055,-0.055,0,,,,,0,1,0,1,19h17m33.12s,289.387993,+50d35m49.4s,50.59705,1125.74,23.8,-23.8,0,1125.74,23.8,-23.8,0,14.514,,0,Kepler-band,14.486,,0,5787,200,-200,0,,,,,0.84,0.42,-0.42,0,14/05/2014,Kepler
Kepler-374 b,Transit,0,3,1.897806,0.000011,-0.000011,0,0.029,,,0,,,,,,,,,,,,,,0.092,0.048,-0.048,0,,,,,0,1,0,1,19h36m33.10s,294.13793,+42d22m13.8s,42.370502,1312.67,37.17,-37.17,0,1312.67,37.17,-37.17,0,14.686,,0,Kepler-band,14.661,,0,5977,200,-200,0,,,,,0.91,0.47,-0.47,0,14/05/2014,Kepler
Kepler-374 c,Transit,0,3,3.282807,0.00002,-0.00002,0,0.042,,,0,,,,,,,,,,,,,,0.098,0.051,-0.051,0,,,,,0,1,0,1,19h36m33.10s,294.13793,+42d22m13.8s,42.370502,1312.67,37.17,-37.17,0,1312.67,37.17,-37.17,0,14.686,,0,Kepler-band,14.661,,0,5977,200,-200,0,,,,,0.91,0.47,-0.47,0,14/05/2014,Kepler
Kepler-374 d,Transit,0,3,5.028219,0.00004,-0.00004,0,0.056,,,0,,,,,,,,,,,,,,0.117,0.062,-0.062,0,,,,,0,1,0,1,19h36m33.10s,294.13793,+42d22m13.8s,42.370502,1312.67,37.17,-37.17,0,1312.67,37.17,-37.17,0,14.686,,0,Kepler-band,14.661,,0,5977,200,-200,0,,,,,0.91,0.47,-0.47,0,14/05/2014,Kepler
Kepler-375 b,Transit,0,2,12.125934,0.000204,-0.000204,0,0.101,,,0,,,,,,,,,,,,,,0.129,0.045,-0.045,0,,,,,0,1,0,1,19h14m28.30s,288.617907,+48d05m54.3s,48.098416,1283.8,55.69,-55.69,0,1283.8,55.69,-55.69,0,15.699,,0,Kepler-band,15.677,,0,5826,200,-200,0,,,,,0.84,0.29,-0.29,0,14/05/2014,Kepler
Kepler-375 c,Transit,0,2,19.986326,0.000184,-0.000184,0,0.141,,,0,,,,,,,,,,,,,,0.236,0.086,-0.086,0,,,,,0,1,0,1,19h14m28.30s,288.617907,+48d05m54.3s,48.098416,1283.8,55.69,-55.69,0,1283.8,55.69,-55.69,0,15.699,,0,Kepler-band,15.677,,0,5826,200,-200,0,,,,,0.84,0.29,-0.29,0,14/05/2014,Kepler
Kepler-376 b,Transit,0,2,4.920199,0.000073,-0.000073,0,0.057,,,0,,,,,,,,,,,,,,0.095,0.02,-0.02,0,,,,,0,1,0,1,19h26m25.72s,291.607165,+38d24m37.4s,38.410386,948.06,16.94,-16.94,0,948.06,16.94,-16.94,0,13.776,,0,Kepler-band,13.734,,0,5900,100,-100,0,,,,,1.18,0.23,-0.23,0,14/05/2014,Kepler
Kepler-376 c,Transit,0,2,14.172327,0.000108,-0.000108,0,0.115,,,0,,,,,,,,,,,,,,0.16,0.032,-0.032,0,,,,,0,1,0,1,19h26m25.72s,291.607165,+38d24m37.4s,38.410386,948.06,16.94,-16.94,0,948.06,16.94,-16.94,0,13.776,,0,Kepler-band,13.734,,0,5900,100,-100,0,,,,,1.18,0.23,-0.23,0,14/05/2014,Kepler
Kepler-377 b,Transit,0,2,12.509529,0.000257,-0.000257,0,0.109,,,0,,,,,,,,,,,,,,0.124,0.024,-0.024,0,,,,,0,1,0,1,19h41m41.28s,295.422002,+38d44m08.5s,38.735691,843.65,12.9,-12.9,0,843.65,12.9,-12.9,0,13.86,,0,Kepler-band,13.831,,0,5949,128,-128,0,,,,,1.22,0.23,-0.23,0,14/05/2014,Kepler
Kepler-377 c,Transit,0,2,27.014976,0.000347,-0.000347,0,0.182,,,0,,,,,,,,,,,,,,0.184,0.035,-0.035,0,,,,,0,1,0,1,19h41m41.28s,295.422002,+38d44m08.5s,38.735691,843.65,12.9,-12.9,0,843.65,12.9,-12.9,0,13.86,,0,Kepler-band,13.831,,0,5949,128,-128,0,,,,,1.22,0.23,-0.23,0,14/05/2014,Kepler
Kepler-378 b,Transit,0,2,16.092361,0.000073,-0.000073,0,0.112,,,0,,,,,,,,,,,,,,0.067,0.013,-0.013,0,,,,,0,1,0,1,19h39m47.66s,294.948588,+46d26m19.1s,46.438641,152.77,0.43,-0.43,0,152.77,0.43,-0.43,0,12.485,,0,Kepler-band,12.455,,0,4661,100,-100,0,,,,,0.67,0.04,-0.04,0,14/05/2014,Kepler
Kepler-378 c,Transit,0,2,28.906009,0.000216,-0.000216,0,0.166,,,0,,,,,,,,,,,,,,0.062,0.004,-0.004,0,,,,,0,1,0,1,19h39m47.66s,294.948588,+46d26m19.1s,46.438641,152.77,0.43,-0.43,0,152.77,0.43,-0.43,0,12.485,,0,Kepler-band,12.455,,0,4661,100,-100,0,,,,,0.67,0.04,-0.04,0,14/05/2014,Kepler
Kepler-379 b,Transit,0,2,20.09838,0.00018,-0.00018,0,0.152,,,0,,,,,,,,,,,,,,0.148,0.028,-0.028,0,,,,,0,1,0,1,19h42m48.26s,295.701103,+38d56m45.0s,38.945831,747,7.45,-7.45,0,747,7.45,-7.45,0,13.358,,0,Kepler-band,13.369,,0,6054,100,-100,0,,,,,1.31,0.24,-0.24,0,14/05/2014,Kepler
Kepler-379 c,Transit,0,2,62.784697,0.000661,-0.000661,0,0.326,,,0,,,,,,,,,,,,,,0.204,0.038,-0.038,0,,,,,0,1,0,1,19h42m48.26s,295.701103,+38d56m45.0s,38.945831,747,7.45,-7.45,0,747,7.45,-7.45,0,13.358,,0,Kepler-band,13.369,,0,6054,100,-100,0,,,,,1.31,0.24,-0.24,0,14/05/2014,Kepler
Kepler-38 b,Transit,0,1,105.599,0.038,-0.053,0,0.4632,0.0082,-0.0092,0,0.032,,,1,89.442,0.03,-0.026,0,0.384,,,1,Mass,0.384,0.01,-0.01,0,,,,,0,1,0,0,19h07m19.28s,286.830353,+42d16m45.1s,42.279205,1215.78,21.46,-21.46,0,1215.78,21.46,-21.46,0,13.941,,0,Kepler-band,13.907,,0,5623,50,-50,0,0.94,0.06,-0.06,0,1.75,0.03,-0.03,0,14/05/2014,Kepler
Kepler-380 b,Transit,0,2,3.930821,0.000038,-0.000038,0,0.05,,,0,,,,,,,,,,,,,,0.106,0.021,-0.021,0,,,,,0,1,0,1,18h49m34.71s,282.394616,+48d45m32.9s,48.75914,833.12,14.88,-14.88,0,833.12,14.88,-14.88,0,13.652,,0,Kepler-band,13.611,,0,6045,147,-147,0,,,,,1.22,0.24,-0.24,0,14/05/2014,Kepler
Kepler-380 c,Transit,0,2,7.630004,0.000073,-0.000073,0,0.078,,,0,,,,,,,,,,,,,,0.113,0.025,-0.025,0,,,,,0,1,0,1,18h49m34.71s,282.394616,+48d45m32.9s,48.75914,833.12,14.88,-14.88,0,833.12,14.88,-14.88,0,13.652,,0,Kepler-band,13.611,,0,6045,147,-147,0,,,,,1.22,0.24,-0.24,0,14/05/2014,Kepler
Kepler-381 b,Transit,0,2,5.629021,0.000028,-0.000028,0,0.066,,,0,,,,,,,,,,,,,,0.088,0.02,-0.02,0,,,,,0,1,0,1,19h00m43.87s,285.182787,+43d49m51.9s,43.831089,269.39,1.71,-1.71,0,269.39,1.71,-1.71,0,10.421,,0,Kepler-band,10.546,,0,6152,100,-100,0,,,,,1.57,0.35,-0.35,0,14/05/2014,Kepler
Kepler-381 c,Transit,0,2,13.391635,0.000129,-0.000129,0,0.117,,,0,,,,,,,,,,,,,,0.1,0.022,-0.022,0,,,,,0,1,0,1,19h00m43.87s,285.182787,+43d49m51.9s,43.831089,269.39,1.71,-1.71,0,269.39,1.71,-1.71,0,10.421,,0,Kepler-band,10.546,,0,6152,100,-100,0,,,,,1.57,0.35,-0.35,0,14/05/2014,Kepler
Kepler-382 b,Transit,0,2,5.262155,0.000047,-0.000047,0,0.055,,,0,,,,,,,,,,,,,,0.118,0.056,-0.056,0,,,,,0,1,0,1,19h56m32.68s,299.136166,+45d52m11.8s,45.869934,960.89,20.9,-20.9,0,960.89,20.9,-20.9,0,14.623,,0,Kepler-band,14.666,,0,5600,200,-200,0,,,,,0.94,0.45,-0.45,0,14/05/2014,Kepler
Kepler-382 c,Transit,0,2,12.162701,0.000109,-0.000109,0,0.097,,,0,,,,,,,,,,,,,,0.142,0.069,-0.069,0,,,,,0,1,0,1,19h56m32.68s,299.136166,+45d52m11.8s,45.869934,960.89,20.9,-20.9,0,960.89,20.9,-20.9,0,14.623,,0,Kepler-band,14.666,,0,5600,200,-200,0,,,,,0.94,0.45,-0.45,0,14/05/2014,Kepler
Kepler-383 b,Transit,0,2,12.904532,0.000121,-0.000121,0,0.095,,,0,,,,,,,,,,,,,,0.118,0.046,-0.046,0,,,,,0,1,0,1,19h25m22.22s,291.342584,+38d21m47.3s,38.363134,470,22.93,-28.59,0,,,,,15.07,,0,Kepler-band,15.066,,0,4710,200,-200,0,,,,,0.67,0.27,-0.27,0,14/05/2014,Kepler
Kepler-383 c,Transit,0,2,31.200751,0.000354,-0.000354,0,0.172,,,0,,,,,,,,,,,,,,0.111,0.044,-0.044,0,,,,,0,1,0,1,19h25m22.22s,291.342584,+38d21m47.3s,38.363134,470,22.93,-28.59,0,,,,,15.07,,0,Kepler-band,15.066,,0,4710,200,-200,0,,,,,0.67,0.27,-0.27,0,14/05/2014,Kepler
