kepid,kepoi_name,kepler_name,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_model_snr,koi_smet,koi_smet_err1,koi_smet_err2
7100673,K04032.01,Kepler-1542 b,0,,,0.374,0.088,-0.374,0.0479,,,11.02,4.3,-4.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2291,0.4603,q1_q17_dr25_koi,20.4,0.12,0.15,-0.15
7100673,K04032.02,Kepler-1542 c,0,,,0.017,0.431,-0.016,0.0389,,,8.83,1.2,-1.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2291,0.4603,q1_q17_dr25_koi,17.3,0.12,0.15,-0.15
4138557,K04033.01,,0,,,1.158,6.945,-0.236,0.0193,,,2.09,1,-1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2946,0.3268,q1_q17_dr25_koi,17.3,-0.52,0.35,-0.2
2708278,K04102.01,,0,,,0.198,0.264,-0.198,0.0293,,,3.295,0.797,-0.797,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1828,0.5324,q1_q17_dr25_koi,20.8,0.4,0.05,-0.15
2984990,K07641.01,,0,,,0.05,0.401,-0.05,0.0456,,,12.77,4.9,-4.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2472,0.4288,q1_q17_dr25_koi,7.7,-0.18,0.35,-0.25
3747817,K04103.01,Kepler-1552 b,0,,,0.04,0.428,-0.04,0.6045,,,151.5,13.7,-13.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1959,0.5086,q1_q17_dr25_koi,21,0,0.15,-0.15
8483366,K04104.01,,0,,,0.1658,0.3113,-0.1657,1.0394,,,289.3,14.6,-14.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2662,0.3964,q1_q16_koi,14.5,-0.06,0.24,-0.28
7758018,K04105.01,,0,,,0.3923,0.0723,-0.392,1.0229,,,178.5,47.1,-47.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2899,0.3565,q1_q16_koi,17.4,0.02,0.18,-0.32
9071593,K02257.02,,0,,,0.556,0.384,-0.346,0.2832,,,71.4,33,-33,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1914,0.5167,q1_q17_dr25_koi,13.1,0.14,0.15,-0.15
10089911,K04034.01,Kepler-1543 b,0,,,0.906,0.015,-0.632,0.0867,,,6.61,3.2,-3.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3111,0.3255,q1_q17_dr25_koi,18.6,0.28,0.15,-0.15
3247404,K04035.01,,0,,,1.227,70.51,-1.163,0.0837,,,10.58,5.3,-5.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2622,0.4035,q1_q17_dr25_koi,26,0,0,0
11415243,K04036.01,Kepler-1544 b,0,,,0.083,0.399,-0.083,0.5459,,,199.6,19.8,-19.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1082,0.627,q1_q17_dr25_koi,15.3,0,0.15,-0.15
3548044,K02194.02,Kepler-371 c,0,,,0.317,0.133,-0.317,0.3031,,,63.1,11.8,-11.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2787,0.3728,q1_q17_dr25_koi,27.3,-0.36,0.15,-0.15
8264402,K04037.01,,0,,,0.959,0.011,-0.672,0.7429,,,56.6,28.1,-28.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3024,0.3288,q1_q17_dr25_koi,23.3,0.1,0.15,-0.15
7773179,K04038.01,,0,,,0.615,0.331,-0.385,0.0326,,,2.69,1.2,-1.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2916,0.3447,q1_q17_dr25_koi,22.6,-0.24,0.3,-0.3
11017094,K04106.01,,0,,,1.196,0.111,-0.095,0.0139,,,1.221,0.244,-0.244,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2337,0.4535,q1_q17_dr25_koi,90.8,-0.66,0.3,-0.3
3129238,K07645.01,,0,,,0.194,0.272,-0.194,0.0278,,,3.17,1.4,-1.4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2337,0.4535,q1_q17_dr25_koi,12.2,-0.5,0.35,-0.3
5956633,K04107.01,,0,,,0.235,0.2263,-0.2349,1.006,,,177.1,68.7,-68.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.258,0.412,q1_q16_koi,18.2,0.07,0.19,-0.29
9899065,K04108.01,,0,,,0.559,0.044,-0.486,0.0201,,,1.974,0.711,-0.711,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2787,0.3888,q1_q17_dr25_koi,20.7,-1,0.3,-0.3
7907808,K04109.01,,0,,,0.301,0.147,-0.301,0.0145,,,3.71,1.3,-1.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1507,0.5775,q1_q17_dr25_koi,18.7,0.21,0.2,-0.3
5471792,K04110.01,,0,,,0.982,0.006,-0.018,0.0988,,,1.363,0.571,-0.571,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.265,0.3975,q1_q17_dr25_koi,34.4,-0.58,0.35,-0.25
11145831,K04039.01,,0,,,0.38,0.089,-0.38,0.0252,,,4.46,2.2,-2.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.302,0.319,q1_q17_dr25_koi,20.4,-0.14,0.25,-0.35
11444952,K04040.01,,0,,,1.187,1.638,-0.22,0.0147,,,1.261,0.617,-0.617,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2396,0.4415,q1_q17_dr25_koi,12,-0.08,0.3,-0.3
8647295,K04041.01,,0,,,1.247,0.119,-0.074,0.0181,,,1.297,0.327,-0.327,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2521,0.421,q1_q17_dr25_koi,184.5,-0.32,0.35,-0.3
3444098,K04042.01,,0,,,0.608,0.361,-0.38,0.0198,,,3.51,1.4,-1.4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2823,0.2472,q1_q17_dr25_koi,14.8,-0.32,0.5,-0.35
5112567,K04043.01,,0,,,1.149,0.322,-0.178,0.0299,,,1.154,0.448,-0.448,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3189,0.274,q1_q17_dr25_koi,253.1,-0.1,0.25,-0.35
2708343,K04111.01,,0,,,0.439,0.017,-0.439,0.0255,,,3.09,1.2,-1.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.0833,0.6584,q1_q17_dr25_koi,17.6,-0.32,0.3,-0.3
3235282,K07649.01,,0,,,0.41,0.073,-0.41,1.313,,,1603,771,-771,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3138,0.2998,q1_q17_dr25_koi,7.4,0.07,0.2,-0.35
3348090,K04112.01,,0,,,0.471,0.484,-0.264,0.0413,,,7.96,3.6,-3.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.312,0.2913,q1_q17_dr25_koi,14.9,-0.22,0.35,-0.25
9282762,K04113.01,,0,,,0.649,0.297,-0.436,0.0245,,,2.205,0.935,-0.935,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2868,0.3588,q1_q17_dr25_koi,15.1,0.02,0.25,-0.35
3117046,K04114.01,,0,,,0.317,0.135,-0.317,1.0201,,,232.2,63.6,-63.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3032,0.3147,q1_q17_dr25_koi,12.9,-0.24,0.25,-0.35
6311520,K04115.01,,0,,,1.198,1.245,-0.191,0.0189,,,1.243,0.587,-0.587,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3071,0.2866,q1_q17_dr25_koi,23,-0.4,0.3,-0.3
5201115,K04044.01,,0,,,0.719,0.201,-0.477,0.0276,,,2.9,1.4,-1.4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2711,0.3858,q1_q17_dr25_koi,30.2,-0.18,0.3,-0.3
2708203,K04045.01,,0,,,0.677,0.249,-0.431,0.0279,,,2.15,0.977,-0.977,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3,0.2852,q1_q17_dr25_koi,24.8,-1.52,0.3,-0.25
4150496,K04046.01,,0,,,1.185,7.087,-0.075,0.0818,,,4.84,2.4,-2.4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2916,0.3447,q1_q17_dr25_koi,22.6,-0.16,0.3,-0.3
11401767,K02195.02,Kepler-372 d,0,,,0.907,0.05,-0.632,0.1982,,,15.89,7.9,-7.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2826,0.3729,q1_q17_dr25_koi,16.6,0.16,0.15,-0.15
9655005,K04047.01,,0,,,0.617,0.138,-0.252,0.032,,,1.187,0.225,-0.225,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2973,0.2888,q1_q17_dr25_koi,59.6,0.07,0.15,-0.2
11709124,K00435.06,Kepler-154 f,0,,,0.163,0.276,-0.163,0.0871,,,17.51,1.4,-1.4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2676,0.3928,q1_q17_dr25_koi,18.8,-0.12,0.15,-0.15
3851194,K07671.01,,0,,,0.622,0.336,-0.393,0.0198,,,2.284,0.748,-0.748,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2736,0.3819,q1_q17_dr25_koi,20.3,-0.18,0.15,-0.15
8613535,K02263.02,Kepler-1165 b,0,,,0.112,0.343,-0.112,0.0914,,,11.85,1.3,-1.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3029,0.3239,q1_q17_dr25_koi,26.7,-0.04,0.25,-0.3
5092655,K04116.01,,0,,,0.2514,0.2138,-0.2514,0.0147,,,2.646,0.466,-0.466,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2004,0.503,q1_q17_dr24_koi,28.5,-0.4,0.36,-0.26
3955817,K04117.01,Kepler-1553 b,0,,,0.201,0.255,-0.201,0.0481,,,12.47,1.8,-1.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1496,0.5746,q1_q17_dr25_koi,15.9,0.14,0.15,-0.15
10661778,K04118.01,,0,,,0.969,0.551,-0.027,0.0225,,,1.317,0.564,-0.564,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2622,0.4035,q1_q17_dr25_koi,112.7,0,0,0
5513857,K04119.01,,0,,,0.464,0.019,-0.464,0.0153,,,1.841,0.633,-0.633,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2434,0.4341,q1_q17_dr25_koi,18.1,-0.18,0.3,-0.3
10272389,K04048.01,,0,,,0.508,0.371,-0.299,0.0511,,,4.82,1.3,-1.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2043,0.4966,q1_q17_dr25_koi,42.6,-0.1,0.3,-0.3
4679687,K04049.01,,0,,,1.261,3.543,-0.113,0.0183,,,2.26,1.1,-1.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2521,0.421,q1_q17_dr25_koi,117.8,-0.26,0.3,-0.3
7968683,K04050.01,,0,,,0.957,0.001,-0.697,0.9018,,,54.8,26.9,-26.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1142,0.6188,q1_q17_dr25_koi,13.7,-0.08,0.3,-0.3
10360722,K04051.01,Kepler-1545 b,0,,,0.028,0.423,-0.028,0.5442,,,187.9,12.6,-12.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1451,0.582,q1_q17_dr25_koi,21,0.18,0.15,-0.15
9091755,K04052.01,,0,,,0.974,0.274,-0.024,0.0201,,,1.077,0.352,-0.352,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2979,0.3238,q1_q17_dr25_koi,69.2,-0.5,0.25,-0.3
3852476,K07672.01,,0,,,0.057,0.406,-0.057,0.5343,,,225.6,82.7,-82.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2249,0.4664,q1_q17_dr25_koi,9.9,-0.32,0.2,-0.3
9700449,K04120.01,,0,,,0.036,0.412,-0.036,0.4667,,,68.8,23.7,-23.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3032,0.3147,q1_q17_dr25_koi,15.8,-0.16,0.25,-0.3
6349881,K04121.01,Kepler-1554 b,0,,,0.633,0.304,-0.409,0.6314,,,154.7,71.8,-71.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.186,0.5256,q1_q17_dr25_koi,18,0.18,0.15,-0.15
9851970,K04122.01,,0,,,0.168,0.27,-0.168,0.0184,,,1.8263,0.0505,-0.0505,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1646,0.5508,q1_q17_dr25_koi,14.4,-0.22,0.3,-0.3
6140059,K04123.01,,0,,,0.931,0.005,-0.651,0.2464,,,10.55,5.1,-5.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3058,0.3071,q1_q17_dr25_koi,20.6,-0.3,0.3,-0.3
5726910,K04124.01,,0,,,0.2234,0.2409,-0.2234,0.0327,,,6.78,1.7,-1.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2804,0.3676,q1_q17_dr24_koi,10.7,-0.48,0.32,-0.24
1718958,K04053.01,,0,,,0.644,0.341,-0.44,0.0245,,,5.93,2,-2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2889,0.3511,q1_q17_dr25_koi,8.1,-0.14,0.15,-0.15
6428794,K04054.01,Kepler-1701 b,0,,,0.754,0.164,-0.55,0.5608,,,100.6,41,-41,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1959,0.5086,q1_q17_dr25_koi,24.5,0,0.15,-0.15
3228825,K04055.01,,0,,,0.415,0.056,-0.415,0.0175,,,2.414,0.961,-0.961,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3168,0.2958,q1_q17_dr25_koi,7.5,0.12,0.15,-0.2
4673628,K04056.01,,0,,,1.217,6.718,-0.13,0.0463,,,6.75,3.4,-3.4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2434,0.4341,q1_q17_dr25_koi,23.9,-0.18,0.3,-0.3
11401767,K02195.03,Kepler-372 b,0,,,0.954,0.003,-0.696,0.0739,,,3.77,1.9,-1.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2826,0.3729,q1_q17_dr25_koi,17,0.16,0.15,-0.15
3852872,K07673.01,,0,,,0.158,0.31,-0.158,0.3625,,,146.5,21.9,-21.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1396,0.5988,q1_q17_dr25_koi,6.7,0.42,0.05,-0.3
9099950,K04125.01,,0,,,0.715,0.408,-0.27,0.0238,,,1.2842,0.0424,-0.0424,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.31,0.2931,q1_q17_dr25_koi,36.8,-0.2,0.3,-0.25
9718066,K02287.02,Kepler-378 c,0,,,0.863,0.027,-0.591,0.165,,,37.5,18.3,-18.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1082,0.627,q1_q17_dr25_koi,13.3,0.02,0.15,-0.15
9272070,K04126.01,Kepler-1555 b,0,,,0.353,0.102,-0.353,0.0805,,,13.21,3.6,-3.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3032,0.3147,q1_q17_dr25_koi,16.5,-0.2,0.3,-0.3
5088400,K04127.01,Kepler-1556 b,0,,,0.249,0.22,-0.248,0.0829,,,32.96,10,-10,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2291,0.4603,q1_q17_dr25_koi,11.1,0.12,0.15,-0.15
4669402,K04128.01,,0,,,1.017,6.713,-0.069,0.5141,,,30.2,14.7,-14.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2979,0.3238,q1_q17_dr25_koi,17.4,-0.44,0.3,-0.3
3757407,K04057.01,,0,,,0.043,,,0.1058,,,21.975783,,,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3226,0.2703,q1_q17_dr25_koi,7.1,-0.06,0.3,-0.25
4769931,K04058.01,,0,,,0.657,0.03,-0.502,0.0277,,,2.96,1.1,-1.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2521,0.421,q1_q17_dr25_koi,23.9,-0.38,0.3,-0.3
9220612,K04059.01,,0,,,0.634,0.299,-0.411,0.0184,,,2.15,1,-1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2396,0.4415,q1_q17_dr25_koi,20.2,-0.14,0.3,-0.3
9086154,K04060.01,,0,,,0.349,0.117,-0.349,0.7193,,,113.8,30.8,-30.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2622,0.4035,q1_q17_dr25_koi,24.6,0,0.15,-0.15
6806695,K04061.01,,0,,,0.009,0.45,-0.009,0.0159,,,4.403,0.537,-0.537,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2665,0.398,q1_q17_dr25_koi,21.1,-0.52,0.3,-0.3
3858943,K07674.01,,0,,,0.741,0.219,-0.5,0.1797,,,11.05,4.9,-4.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.302,0.319,q1_q17_dr25_koi,16.9,-0.1,0.25,-0.3
11970988,K04129.01,,0,,,0.067,0.394,-0.067,0.0322,,,8.37,1.5,-1.5,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1914,0.5167,q1_q17_dr25_koi,14.2,0.12,0.25,-0.25
10858803,K04130.01,,0,,,0.013,0.383,-0.013,0.0175,,,2.522,0.259,-0.259,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.0927,0.6563,q1_q17_dr25_koi,33,0.46,0.05,-0.3
6129694,K04131.01,,0,,,0.991,0.036,-0.758,0.0239,,,1.021,0.51,-0.51,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3299,0.2374,q1_q17_dr25_koi,23,0.07,0.25,-0.4
5957181,K04132.01,,0,,,0.2607,0.216,-0.2606,0.8785,,,318,142,-142,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.211,0.5239,q1_q16_koi,21.2,-0.1,0.1,-0.2
7601918,K04133.01,,0,,,0.017,0.452,-0.017,0.0148,,,4.53,1.5,-1.5,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3023,0.3153,q1_q17_dr25_koi,24.6,-0.2,0.25,-0.3
6119877,K04134.01,,,,,,,,,,,,,,,,,,,q1_q16_koi,,,,
6792908,K04341.01,,0,,,0.591,0.032,-0.469,0.0973,,,12.84,5.6,-5.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3085,0.2754,q1_q17_dr25_koi,12.5,-0.6,0.3,-0.35
7211879,K04342.01,,0,,,0.161,0.3,-0.161,0.0135,,,4.57,1.5,-1.5,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2965,0.3342,q1_q17_dr25_koi,15.7,-0.34,0.3,-0.3
8087812,K04343.01,,0,,,0.973,0.024,-0.68,0.1724,,,5.61,2.8,-2.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2949,0.3354,q1_q17_dr25_koi,16.9,-0.34,0.15,-0.15
4863956,K04344.01,,0,,,0.7702,0.1489,-0.5257,0.0581,,,3.1,1.5,-1.5,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2924,0.3393,q1_q17_dr24_koi,23.5,-1.02,0.24,-0.32
10534155,K04345.01,,0,,,1.158,6.804,-0.126,0.0484,,,3.77,1.9,-1.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2847,0.3559,q1_q17_dr25_koi,12.9,-0.66,0.35,-0.25
10397751,K02859.04,,0,,,0.417,0.033,-0.417,0.0351,,,8.9,4,-4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2337,0.4535,q1_q17_dr25_koi,13.2,-0.68,0.3,-0.3
5308537,K04409.01,,0,,,0.353,0.095,-0.353,0.117,,,28.57,8.2,-8.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2638,0.4046,q1_q17_dr25_koi,13.9,0.14,0.15,-0.15
6350882,K04410.01,,0,,,0.08,0.386,-0.08,0.0581,,,23.17,3.1,-3.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2889,0.3511,q1_q17_dr25_koi,11.6,-0.14,0.25,-0.3
5281113,K04411.01,Kepler-1602 b,0,,,0.381,0.074,-0.381,0.1074,,,25.72,9.5,-9.5,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.303,0.3166,q1_q17_dr25_koi,12,-0.08,0.25,-0.25
7847104,K04412.01,,0,,,0.485,0.032,-0.434,0.0243,,,3.86,1.7,-1.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2949,0.3354,q1_q17_dr25_koi,15.3,-0.3,0.35,-0.25
3450040,K04205.01,,0,,,0.033,0.413,-0.033,0.0219,,,5.376,0.661,-0.661,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2555,0.4191,q1_q17_dr25_koi,17.9,0.21,0.15,-0.15
3347807,K07653.01,,0,,,0.733,0.243,-0.496,0.9789,,,94.6,46.1,-46.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2713,0.3874,q1_q17_dr25_koi,10.9,-0.12,0.35,-0.25
8487805,K04206.01,,0,,,0.348,0.149,-0.348,0.0121,,,1.722,0.247,-0.247,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2075,0.49,q1_q17_dr25_koi,22,-0.22,0.3,-0.3
9456281,K04207.01,,0,,,0.07,0.383,-0.07,0.0125,,,8.48,3,-3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1496,0.5738,q1_q17_dr25_koi,17.1,-0.68,0.3,-0.3
5129453,K04208.01,,0,,,0.007,0.445,-0.007,0.037,,,13.05,6.4,-6.4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.0604,0.696,q1_q17_dr25_koi,13.7,0.26,0.15,-0.3
7918478,K04209.01,,0,,,0.755,0.039,-0.533,0.0828,,,20.82,9.9,-9.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2665,0.398,q1_q17_dr25_koi,6.4,-0.48,0.3,-0.3
3336845,K04275.01,,0,,,0.644,0.285,-0.424,0.0177,,,5.44,2.2,-2.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2665,0.398,q1_q17_dr25_koi,21.4,-0.42,0.35,-0.3
3645282,K07661.01,,0,,,0.547,0.049,-0.484,0.0147,,,3.82,1.9,-1.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2622,0.4035,q1_q17_dr25_koi,7,0.02,0.25,-0.3
6026924,K04276.01,Kepler-1580 b,0,,,0.579,0.035,-0.471,0.323,,,21.64,9.7,-9.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3052,0.3236,q1_q17_dr25_koi,21.8,0.12,0.15,-0.15
6525280,K04277.01,,0,,,0.559,0.014,-0.478,0.0263,,,3.74,1.5,-1.5,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2865,0.3556,q1_q17_dr25_koi,19.1,-0.46,0.15,-0.15
4861784,K04278.01,,0,,,0.08,0.374,-0.08,0.061,,,7.484,0.624,-0.624,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2291,0.4603,q1_q17_dr25_koi,19.1,0.07,0.25,-0.3
5876360,K04279.01,,0,,,1.111,6.684,-0.127,0.0203,,,4.4,2.2,-2.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2622,0.4035,q1_q17_dr25_koi,143,0,0,0
9509343,K04346.01,,0,,,0.011,0.443,-0.011,0.0638,,,23.11,1.2,-1.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.186,0.5256,q1_q17_dr25_koi,11.3,0.16,0.15,-0.15
3732972,K07664.01,,0,,,0.47,,,0.0321,,,6.729771,,,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.205,0.4963,q1_q17_dr25_koi,4.8,-0.74,0.2,-0.25
3244792,K04347.01,Kepler-1592 b,0,,,0.104,0.352,-0.104,0.04,,,6.604,0.453,-0.453,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2979,0.3238,q1_q17_dr25_koi,15.7,-0.5,0.3,-0.3
8743082,K04348.01,,0,,,0.0035,0.4595,-0.0031,1.0104,,,207.4,87.1,-87.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2878,0.3566,q1_q16_koi,12.8,-0.04,0.22,-0.3
7673841,K02585.03,,0,,,0.562,0.007,-0.481,0.0751,,,12.86,6.1,-6.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2676,0.3928,q1_q17_dr25_koi,10.5,-0.14,0.15,-0.15
9142742,K04349.01,,0,,,0.9082,0.0318,-0.6189,1.1166,,,103.7,51.3,-51.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2953,0.3564,q1_q16_koi,17,0.38,0.08,-0.32
6891513,K04413.01,,0,,,1.973,,,0.0917,,,5.141255,,,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2602,0.4096,q1_q17_dr25_koi,4.3,0.1,0.25,-0.3
4579598,K04414.01,,0,,,0.409,0.08,-0.409,0.0183,,,3.11,1.4,-1.4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.302,0.319,q1_q17_dr25_koi,13.9,-0.06,0.25,-0.3
7777522,K04415.01,,0,,,0.651,0.04,-0.507,0.0178,,,1.843,0.756,-0.756,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2676,0.3928,q1_q17_dr25_koi,21.2,-0.14,0.3,-0.3
9305012,K04416.01,,0,,,0.4491,0.0915,-0.4488,0.3608,,,113.2,52.1,-52.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2905,0.2235,q1_q16_koi,6.2,-0.5,0.14,-0.34
9597729,K04417.01,,0,,,1.124,0.813,-0.109,0.0113,,,1.206,0.528,-0.528,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2916,0.3447,q1_q17_dr25_koi,33.4,-0.18,0.25,-0.3
11390109,K04210.01,,0,,,0.1165,0.3686,-0.1164,1.0914,,,270.5,98.7,-98.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3038,0.3205,q1_q16_koi,11,-0.06,0.22,-0.3
5078025,K04211.01,,0,,,0.985,0.026,-0.728,0.0152,,,1.074,0.516,-0.516,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2916,0.3447,q1_q17_dr25_koi,19.7,-0.24,0.3,-0.3
1724719,K04212.01,Kepler-1569 b,0,,,0.896,0.064,-0.702,0.0654,,,6.07,2.9,-2.9,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.305,0.3201,q1_q17_dr25_koi,17.7,0.02,0.15,-0.15
8120608,K00571.05,Kepler-186 f,0,,,0.909,0.04,-0.695,0.3855,,,81.1,39.4,-39.4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.4418,0.2405,q1_q17_dr25_koi,13.1,-0.34,0.15,-0.15
11968463,K02433.04,,0,,,0.854,0.015,-0.593,0.1891,,,22.1,10.7,-10.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3029,0.3239,q1_q17_dr25_koi,12.8,-0.04,0.25,-0.3
5026326,K04280.01,,0,,,0.644,0.047,-0.478,0.0252,,,2.17,0.836,-0.836,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2844,0.3661,q1_q17_dr25_koi,17.9,0.08,0.25,-0.3
5471574,K02505.02,,0,,,1.9583,0.0179,-0.0121,0.1099,,,2.0266,0.0397,-0.0397,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3082,0.2845,q1_q17_dr24_koi,116.9,-0.32,0.24,-0.3
5512580,K04281.01,,0,,,0.0358,0.4452,-0.0358,1.0256,,,308,152,-152,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2681,0.3938,q1_q16_koi,7.6,-0.04,0.24,-0.28
